2026-02-20 18:10:22 | INFO | __main__ | Logging initialized. Log file: logs\hand_gesture.log
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 339: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | New stability candidate: action=open_task_view
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 340: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Stability reset: previous_candidate=open_task_view
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 341: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 342: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 343: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 344: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 345: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 346: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:51 | DEBUG | hand_gesture.controller | Frame 347: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 348: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 349: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 350: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 351: finger_count=1 finger_state=(1, 0, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 352: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 353: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 354: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 355: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 356: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 357: finger_count=1 finger_state=(1, 0, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:52 | DEBUG | hand_gesture.controller | Frame 358: finger_count=1 finger_state=(1, 0, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 359: finger_count=1 finger_state=(1, 0, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 360: finger_count=1 finger_state=(1, 0, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 361: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 362: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 363: finger_count=2 finger_state=(1, 1, 0, 0, 0) mapped_action=None task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 364: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | New stability candidate: action=open_task_view
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 365: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=2/8
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0080 frame_dy=-0.0110 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 366: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=3/8
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 367: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=4/8
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 368: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=5/8
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Frame 369: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=6/8
2026-02-20 18:10:53 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 370: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=7/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 371: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=8/8
2026-02-20 18:10:54 | INFO | hand_gesture.controller | Executing action: open_task_view
2026-02-20 18:10:54 | DEBUG | hand_gesture.actions | Requested execute action: open_task_view
2026-02-20 18:10:54 | DEBUG | hand_gesture.actions | Task View already active, skipping open.
2026-02-20 18:10:54 | DEBUG | hand_gesture.actions | Action execution completed: open_task_view
2026-02-20 18:10:54 | INFO | hand_gesture.controller | Action executed successfully: open_task_view
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0080 accum_dy=-0.0110
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 372: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | New stability candidate: action=close_current_app
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 373: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=2/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 374: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=3/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 375: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=4/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 376: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=5/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 377: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=6/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 378: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=7/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 379: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=8/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=1.35s
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 380: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=9/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=1.28s
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 381: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=10/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=1.20s
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Frame 382: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=11/8
2026-02-20 18:10:54 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=1.13s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 383: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=12/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=1.05s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 384: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=13/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.98s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 385: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=14/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.89s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 386: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=15/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.81s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 387: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=16/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.74s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 388: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=17/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.66s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 389: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=18/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.59s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 390: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=19/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.50s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 391: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=20/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.42s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 392: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=21/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.33s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 393: finger_count=5 finger_state=(1, 1, 1, 1, 1) mapped_action=close_current_app task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Stability tick: action=close_current_app consecutive=22/8
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=close_current_app remaining=0.25s
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | Frame 394: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:55 | DEBUG | hand_gesture.controller | New stability candidate: action=open_task_view
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 395: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=2/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=-0.0679 accum_dx=0.0000 accum_dy=-0.0679
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 396: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=3/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=-0.0348 accum_dx=0.0000 accum_dy=-0.1027
2026-02-20 18:10:56 | DEBUG | hand_gesture.actions | Task View navigated: up
2026-02-20 18:10:56 | INFO | hand_gesture.controller | Task View navigation: direction=up
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 397: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=4/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0136 frame_dy=-0.0654 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 398: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=5/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 399: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=6/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 400: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=7/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 401: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=8/8
2026-02-20 18:10:56 | INFO | hand_gesture.controller | Executing action: open_task_view
2026-02-20 18:10:56 | DEBUG | hand_gesture.actions | Requested execute action: open_task_view
2026-02-20 18:10:56 | DEBUG | hand_gesture.actions | Task View already active, skipping open.
2026-02-20 18:10:56 | DEBUG | hand_gesture.actions | Action execution completed: open_task_view
2026-02-20 18:10:56 | INFO | hand_gesture.controller | Action executed successfully: open_task_view
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 402: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | New stability candidate: action=open_task_view
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 403: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=2/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 404: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=3/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 405: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=4/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 406: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=5/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Frame 407: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=6/8
2026-02-20 18:10:56 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0136 accum_dy=-0.0654
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 408: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=7/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0099 frame_dy=0.0000 accum_dx=0.0235 accum_dy=-0.0654
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 409: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=8/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=1.35s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0235 accum_dy=-0.0654
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 410: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=9/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=1.27s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0133 accum_dx=0.0235 accum_dy=-0.0522
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 411: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=10/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=1.18s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0000 accum_dx=0.0235 accum_dy=-0.0522
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 412: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=11/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=1.09s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=-0.0088 frame_dy=0.0315 accum_dx=0.0147 accum_dy=-0.0206
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 413: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=12/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=1.01s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=-0.0063 accum_dx=0.0147 accum_dy=-0.0269
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 414: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=13/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=0.89s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0466 accum_dx=0.0147 accum_dy=0.0196
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 415: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=14/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=0.84s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=-0.0273 accum_dx=0.0147 accum_dy=-0.0077
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 416: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=15/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=0.73s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=0.0192 accum_dx=0.0147 accum_dy=0.0115
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 417: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=16/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=0.68s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0000 frame_dy=-0.0186 accum_dx=0.0147 accum_dy=-0.0072
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Frame 418: finger_count=1 finger_state=(0, 1, 0, 0, 0) mapped_action=open_task_view task_view_active=True
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Stability tick: action=open_task_view consecutive=17/8
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | Execution blocked by cooldown: action=open_task_view remaining=0.57s
2026-02-20 18:10:57 | DEBUG | hand_gesture.controller | TaskView motion: frame_dx=0.0070 frame_dy=0.0163 accum_dx=0.0217 accum_dy=0.0091
